"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"02/12/2020";"1220408859";"CE";"#NULO#";"850002";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"34294964";"22273014";"30/10/2020";"Doações financeiras a outros candidatos/partidos";"7000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"900566";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41107742";"27808755";"19/10/2020";"Publicidade por materiais impressos";"110,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"900566";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41107745";"27808763";"19/10/2020";"Publicidade por materiais impressos";"150,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"141020";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41107821";"27809196";"16/11/2020";"Publicidade por materiais impressos";"110,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"141020";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41107826";"27809219";"16/11/2020";"Publicidade por materiais impressos";"325,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41107832";"27809289";"09/12/2020";"Publicidade por materiais impressos";"110,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"102333";"0";"Fundo Partidário";"20190000";"Pesquisas ou testes eleitorais";"1";"Financeiro";"1";"Financeiro";"41108058";"27809078";"20/11/2020";"Pesquisas ou testes eleitorais";"22000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"900569";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108268";"27808985";"28/10/2020";"Publicidade por materiais impressos";"110,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"173347";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108356";"27809529";"09/12/2020";"Publicidade por materiais impressos";"2514,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108589";"27809502";"09/12/2020";"Publicidade por materiais impressos";"242,80"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"900569";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108739";"27808902";"28/10/2020";"Publicidade por materiais impressos";"110,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"141020";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108808";"27809203";"16/11/2020";"Publicidade por materiais impressos";"245,85"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1362882176";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37235592";"24610399";"29/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"12/02/2021";"1220406152";"CE";"#NULO#";"850002";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"40296743";"27104737";"21/10/2020";"Doações financeiras a outros candidatos/partidos";"50000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41261283";"27927096";"26/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"12/02/2021";"1220406152";"CE";"#NULO#";"850037";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"40296963";"27104834";"06/11/2020";"Doações financeiras a outros candidatos/partidos";"10000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"07/05/2021";"1220406494";"CE";"#NULO#";"000181";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"40630566";"27399505";"27/10/2020";"Doações financeiras a outros candidatos/partidos";"10000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/09/2021";"1220407406";"CE";"#NULO#";"G338131804594363010";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41011537";"27723898";"13/11/2020";"Doações financeiras a outros candidatos/partidos";"2000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/10/2021";"1220406208";"CE";"#NULO#";"550433000080187";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41179530";"27867709";"26/10/2020";"Doações financeiras a outros candidatos/partidos";"65000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41206394";"27886632";"21/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"26/04/2022";"1220413169";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41449613";"28071828";"17/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"4,80"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"02/12/2020";"1220408859";"CE";"#NULO#";"850001";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"34294967";"22273013";"30/10/2020";"Doações financeiras a outros candidatos/partidos";"7000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"12/02/2021";"1220406152";"CE";"#NULO#";"858392";"0";"Fundo Partidário";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"40296891";"27104803";"18/11/2020";"Doações financeiras a outros candidatos/partidos";"8000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/01/2021";"1220406415";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"39738678";"26639463";"29/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"11/12/2020";"1220410301";"CE";"#NULO#";"900002";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"36146564";"23714023";"03/11/2020";"Doações financeiras a outros candidatos/partidos";"580,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/05/2022";"1220410756";"CE";"#NULO#";"553646000048524";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41464298";"28085266";"19/10/2020";"Doações financeiras a outros candidatos/partidos";"3000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/12/2020";"1220409607";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"35733704";"23377169";"27/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"72,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"27/04/2021";"1323737792";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"40592528";"27370949";"27/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"62,70"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220414988";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37801432";"25075409";"06/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"69,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41261242";"27927107";"26/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"12/12/2020";"1220418733";"CE";"#NULO#";"552493000010835";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"36638931";"24125408";"03/11/2020";"Doações financeiras a outros candidatos/partidos";"5681,32"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1416582844";"CE";"#NULO#";"850009";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"38907126";"25969632";"13/11/2020";"Doações financeiras a outros candidatos/partidos";"1222,22"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"09/03/2022";"1220418322";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41421707";"28045944";"24/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"19,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"#NULO#";"550532000026209";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41051699";"27761161";"29/10/2020";"Doações financeiras a outros candidatos/partidos";"10000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"26/04/2022";"1220413169";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41449532";"28071844";"18/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"4,80"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/08/2021";"1435536965";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"40918819";"27641660";"16/12/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"3,60"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"#NULO#";"195110";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41107808";"27809137";"23/11/2020";"Doações financeiras a outros candidatos/partidos";"20000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220412166";"CE";"#NULO#";"551071000022367";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"37845223";"25111187";"16/11/2020";"Doações financeiras a outros candidatos/partidos";"1320,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"28/03/2022";"1220406894";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41437440";"28060638";"03/12/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"2,40"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"18/01/2022";"1228651579";"CE";"#NULO#";"1";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41369533";"28004629";"07/10/2020";"Doações financeiras a outros candidatos/partidos";"20000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"#NULO#";"550241000055170";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41051311";"27761037";"16/10/2020";"Doações financeiras a outros candidatos/partidos";"35257,92"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41108596";"27809566";"30/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"26/04/2022";"1220413169";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41449470";"28071825";"17/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"4,80"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/05/2022";"1220410756";"CE";"#NULO#";"552903000056949";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41464299";"28085268";"16/10/2020";"Doações financeiras a outros candidatos/partidos";"3000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"149237";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41205799";"27886543";"13/10/2020";"Doações financeiras a outros candidatos/partidos";"5000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/06/2021";"1220414949";"CE";"Nota Fiscal";"850007";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"40759916";"27509600";"03/11/2020";"Publicidade por materiais impressos";"2700,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108082";"27809271";"09/12/2020";"Publicidade por materiais impressos";"150,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108088";"27809304";"09/12/2020";"Publicidade por materiais impressos";"150,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108110";"27809484";"09/12/2020";"Publicidade por materiais impressos";"110,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"900567";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108260";"27808876";"27/10/2020";"Publicidade por materiais impressos";"385,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"900569";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108276";"27809041";"28/10/2020";"Publicidade por materiais impressos";"110,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108345";"27809447";"09/12/2020";"Publicidade por materiais impressos";"245,85"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"900568";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108542";"27809146";"28/10/2020";"Publicidade por materiais impressos";"1500,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"141020";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108550";"27809218";"16/11/2020";"Publicidade por materiais impressos";"325,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108561";"27809297";"09/12/2020";"Publicidade por materiais impressos";"110,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108565";"27809313";"09/12/2020";"Publicidade por materiais impressos";"150,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"900566";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108965";"27808778";"19/10/2020";"Publicidade por materiais impressos";"110,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41109073";"27809505";"09/12/2020";"Publicidade por materiais impressos";"242,80"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41109074";"27809517";"09/12/2020";"Publicidade por materiais impressos";"245,85"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"59815520";"0";"Fundo Partidário";"20120000";"Serviços prestados por terceiros";"1";"Financeiro";"1";"Financeiro";"41109084";"27809591";"26/11/2020";"Serviços prestados por terceiros";"2500,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"900569";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41109247";"27809023";"28/10/2020";"Publicidade por materiais impressos";"150,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"900569";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41107775";"27809037";"28/10/2020";"Publicidade por materiais impressos";"150,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Cupom Fiscal";"900564";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108056";"27809066";"08/10/2020";"Publicidade por materiais impressos";"1380,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220409519";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37922365";"25176056";"13/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1758616361";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"36943099";"24376402";"09/12/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220414461";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"38008874";"25247663";"14/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"850046";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41261481";"27927257";"15/10/2020";"Doações financeiras a outros candidatos/partidos";"1676,06"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"#NULO#";"194323";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41108536";"27809111";"11/11/2020";"Doações financeiras a outros candidatos/partidos";"9000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41107840";"27809367";"09/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"05/01/2021";"1220414964";"CE";"#NULO#";"#NULO#";"0";"Fundo Partidário";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"39701297";"26605560";"27/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"06/09/2022";"1220407974";"CE";"#NULO#";"14901";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41759467";"28309393";"13/11/2020";"Doações financeiras a outros candidatos/partidos";"3000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/12/2020";"1388185089";"CE";"Nota Fiscal";"850003";"0";"Fundo Partidário";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"35843159";"23467183";"04/11/2020";"Despesas com pessoal";"1600,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"Nota Fiscal";"111201";"2";"Fundo Especial de Financiamento de Campanha";"20190000";"Pesquisas ou testes eleitorais";"1";"Financeiro";"1";"Financeiro";"41051561";"27761080";"12/11/2020";"Pesquisas ou testes eleitorais";"25000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/10/2021";"1220406208";"CE";"Nota Fiscal";"111304";"2";"Fundo Especial de Financiamento de Campanha";"20100000";"Combustíveis e lubrificantes";"1";"Financeiro";"1";"Financeiro";"41179581";"27867829";"13/11/2020";"Combustíveis e lubrificantes";"1478,94"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"Nota Fiscal";"553655000037263";"0";"Fundo Partidário";"20360002";"Serviços contábeis";"1";"Financeiro";"1";"Financeiro";"41051715";"27761347";"01/12/2020";"Serviços contábeis";"7500,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"141020";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41109284";"27809227";"16/11/2020";"Publicidade por materiais impressos";"115,83"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/10/2021";"1220406208";"CE";"Nota Fiscal";"552793000049968";"2";"Fundo Especial de Financiamento de Campanha";"20360002";"Serviços contábeis";"1";"Financeiro";"1";"Financeiro";"41179527";"27867686";"07/10/2020";"Serviços contábeis";"40425,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/10/2021";"1220406208";"CE";"Nota Fiscal";"552793000049968";"2";"Fundo Especial de Financiamento de Campanha";"20360002";"Serviços contábeis";"1";"Financeiro";"1";"Financeiro";"41179527";"27867687";"07/10/2020";"Serviços contábeis";"17325,00"
